"cell_id","effortId","search_effort","fringe_dist","assigned_community","area","area_prop"
140711,"prior",0,15562.1846163146,0,,
140715,"prior",0,15470.2612855046,0,,
140716,"prior",0,15447.3392680368,0,,
140717,"prior",0,15424.4409856303,0,,
140718,"prior",0,15401.5665436647,0,,
140719,"prior",0,15378.7160480308,0,,
140731,"prior",0,15106.4171700351,0,,
141413,"prior",0,15566.2270610325,0,,
141414,"prior",0,15543.1597768963,0,,
141415,"prior",0,15520.115653991,0,,
141419,"prior",0,15428.1728392621,0,,
141420,"prior",0,15405.246075392,0,,
141421,"prior",0,15382.3430974741,0,,
141422,"prior",0,15359.4640114193,0,,
142116,"prior",0,15547.2645546864,0,,
142117,"prior",0,15524.1690983443,0,,
142118,"prior",0,15501.0967483153,0,,
142119,"prior",0,15478.0476074576,0,,
142123,"prior",0,15386.0852106724,0,,
142124,"prior",0,15363.1536763547,0,,
142125,"prior",0,15340.2459790779,0,,
142126,"prior",0,15317.3622252947,0,,
142138,"prior",0,15044.6642414691,0,,
142139,"prior",0,15022.1016811669,0,,
142140,"prior",0,14999.5646105869,0,,
142141,"prior",0,14977.0531442518,0,,
142143,"prior",0,14932.107485202,0,,
142144,"prior",0,14909.6735243224,0,,
142145,"prior",0,14887.2656313676,0,,
142820,"prior",0,15505.2127056046,0,,
142821,"prior",0,15482.1121103929,0,,
142822,"prior",0,15459.034669101,0,,
142823,"prior",0,15435.9804850996,0,,
142827,"prior",0,15343.9984073733,0,,
142828,"prior",0,15321.0620783733,0,,
142829,"prior",0,15298.1496377078,0,,
142840,"prior",0,15047.7204013564,0,,
142841,"prior",0,15025.1031187989,0,,
142842,"prior",0,15002.5111572802,0,,
142843,"prior",0,14979.9446308254,0,,
142844,"prior",0,14957.4036540099,0,,
142845,"prior",0,14934.8883419718,0,,
142846,"prior",0,14912.3988104092,0,,
142847,"prior",0,14889.9351755784,0,,
142848,"prior",0,14867.4975543071,0,,
142849,"prior",0,14845.0860639875,0,,
143524,"prior",0,15463.161865862,0,,
143525,"prior",0,15440.0561060419,0,,
143526,"prior",0,15416.9735479228,0,,
143527,"prior",0,15393.9142953943,0,,
143531,"prior",0,15301.9124370843,0,,
143532,"prior",0,15278.9712889816,0,,
143544,"prior",0,15005.5759595199,0,,
143545,"prior",0,14982.9545713558,0,,
143546,"prior",0,14960.3585632059,0,,
143547,"prior",0,14937.7880496956,0,,
143548,"prior",0,14915.2431460183,0,,
143550,"prior",0,14870.2306317341,0,,
143551,"prior",0,14847.7632543319,0,,
143552,"prior",0,14825.3219531765,0,,
143553,"prior",0,14802.9068462949,0,,
144228,"prior",0,15421.1120446099,0,,
144229,"prior",0,15398.0010942454,0,,
144230,"prior",0,15374.9133935411,0,,
144231,"prior",0,15351.8490469117,0,,
144235,"prior",0,15259.8273076069,0,,
144248,"prior",0,14963.4320558286,0,,
144249,"prior",0,14940.806540462,0,,
144250,"prior",0,14918.2064643414,0,,
144253,"prior",0,14850.5600267083,0,,
144254,"prior",0,14828.0628656572,0,,
144255,"prior",0,14805.5917257388,0,,
144256,"prior",0,14783.1467250452,0,,
144257,"prior",0,14760.7279822442,0,,
144932,"prior",0,15379.0632511016,0,,
144933,"prior",0,15355.9470840592,0,,
144934,"prior",0,15332.854214818,0,,
144935,"prior",0,15309.7847483144,0,,
144952,"prior",0,14921.2886957897,0,,
144953,"prior",0,14898.6590314439,0,,
144954,"prior",0,14876.0548658473,0,,
144955,"prior",0,14853.4763148565,0,,
144958,"prior",0,14785.895516666,0,,
144959,"prior",0,14763.4205941221,0,,
144960,"prior",0,14740.971874075,0,,
144961,"prior",0,14718.5494758436,0,,
145636,"prior",0,15337.0154946887,0,,
145637,"prior",0,15313.8940846386,0,,
145638,"prior",0,15290.7960207067,0,,
145639,"prior",0,15267.721408363,0,,
145645,"prior",0,15129.7721906491,0,,
145656,"prior",0,14879.1458849656,0,,
145657,"prior",0,14856.5120496948,0,,
145658,"prior",0,14833.9037729388,0,,
145659,"prior",0,14811.3211711761,0,,
145662,"prior",0,14743.728589299,0,,
145663,"prior",0,14721.2498638538,0,,
145664,"prior",0,14698.7974044791,0,,
145665,"prior",0,14676.3713311402,0,,
146340,"prior",0,15294.9687848299,0,,
146341,"prior",0,15271.8421052377,0,,
146342,"prior",0,15248.7388202648,0,,
146343,"prior",0,15225.6590359101,0,,
146347,"prior",0,15133.5770433921,0,,
146348,"prior",0,15110.6163708716,0,,
146349,"prior",0,15087.6798462463,0,,
146350,"prior",0,15064.7675792924,0,,
146360,"prior",0,14837.0036289884,0,,
146361,"prior",0,14814.3656006649,0,,
146362,"prior",0,14791.7531908903,0,,
146363,"prior",0,14769.1665167731,0,,
146366,"prior",0,14701.5620881449,0,,
146367,"prior",0,14679.0795393597,0,,
146368,"2022-05-07T13-56-00-Andrew Simon",0.416315789473684,14656.6233205143,0,620.280627934214,0.689200697704682
146369,"2022-05-07T13-56-00-Andrew Simon",0.0892105263157895,14634.1935522345,0,205.266582513861,0.228073980570957
146370,"prior",0,14611.7903557367,0,,
147044,"prior",0,15252.9231310805,0,,
147045,"prior",0,15229.791155213,0,,
147046,"prior",0,15206.6826226426,0,,
147047,"prior",0,15183.5976399065,0,,
147051,"prior",0,15091.4953569428,0,,
147052,"prior",0,15068.5297403482,0,,
147053,"prior",0,15045.5883241823,0,,
147054,"prior",0,15022.6712187962,0,,
147064,"prior",0,14794.8619335471,0,,
147065,"prior",0,14772.2196898642,0,,
147066,"prior",0,14749.6031250377,0,,
147067,"prior",0,14727.0123568059,0,,
147071,"prior",0,14636.9096251123,0,,
147072,"2022-05-07T13-56-00-Andrew Simon",0.118947368421053,14614.4496264905,0,795.333549829921,0.883703944255467
147073,"2022-05-07T13-56-00-Andrew Simon",0.327105263157895,14592.0161432665,0,617.455929451901,0.686062143835446
147074,"prior",0,14569.6092973245,0,,
147748,"prior",0,15210.878543108,0,,
147749,"prior",0,15187.7412440227,0,,
147750,"prior",0,15164.627437094,0,,
147755,"prior",0,15049.4145516395,0,,
147756,"prior",0,15026.4439653852,0,,
147757,"prior",0,15003.4976323082,0,,
147758,"prior",0,14980.5756633317,0,,
147775,"prior",0,14594.7401256381,0,,
147776,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",1.01976772616137,14572.2763267628,0,847.608476976306,0.94178719664034
147777,"2021-04-15T09-43-00-Ryan Batten, 2022-05-07T13-56-00-Andrew Simon",0.771742375498649,14549.8391084262,0,637.75895363134,0.708621059590378
147778,"prior",0,14527.4285931879,0,,
148452,"prior",0,15168.8350306807,0,,
148453,"prior",0,15145.6923812284,0,,
148454,"prior",0,15122.5732729761,0,,
148455,"prior",0,15099.4778135531,0,,
148459,"prior",0,15007.3346358172,0,,
